id,date,hour,member_id,restaurant_id,total_order
19839,2020-04-10,11:34:00.0000000,105,5,58.71
19840,2020-04-10,11:35:00.0000000,163,16,89.45
19841,2020-04-10,11:35:00.0000000,19,4,169.3
19842,2020-04-10,11:38:00.0000000,179,19,163.46
19843,2020-04-10,11:39:00.0000000,119,28,184.95999999999998
19844,2020-04-10,11:40:00.0000000,109,8,73.22999999999999
19845,2020-04-10,11:41:00.0000000,143,8,116.66999999999999
19846,2020-04-10,11:41:00.0000000,14,2,216.64
19847,2020-04-10,11:42:00.0000000,21,19,0.0
19848,2020-04-10,11:44:00.0000000,40,22,53.39
19849,2020-04-10,11:50:00.0000000,146,2,59.07
19850,2020-04-10,11:52:00.0000000,120,22,79.91
19851,2020-04-10,11:56:00.0000000,25,20,52.75
19852,2020-04-10,11:59:00.0000000,96,23,0.0
19853,2020-04-10,12:08:00.0000000,172,24,0.0
19854,2020-04-10,12:08:00.0000000,7,26,153.25
19855,2020-04-10,12:08:00.0000000,197,5,104.55
19856,2020-04-10,12:09:00.0000000,25,6,44.59
19857,2020-04-10,12:10:00.0000000,158,9,153.81
19858,2020-04-10,12:14:00.0000000,84,1,80.16
19859,2020-04-10,12:14:00.0000000,170,12,71.87
19860,2020-04-10,12:15:00.0000000,9,27,309.19
19861,2020-04-10,12:22:00.0000000,54,18,182.13
19862,2020-04-10,12:27:00.0000000,57,16,92.9
19863,2020-04-10,12:27:00.0000000,133,18,86.66
19864,2020-04-10,12:28:00.0000000,181,19,67.17
19865,2020-04-10,12:29:00.0000000,33,2,63.15
19866,2020-04-10,12:33:00.0000000,32,12,26.23
19867,2020-04-10,12:35:00.0000000,75,25,0.0
19868,2020-04-10,12:36:00.0000000,194,7,89.09
19869,2020-04-10,12:37:00.0000000,183,20,74.62
19870,2020-04-10,12:40:00.0000000,49,1,64.50999999999999
19871,2020-04-10,12:42:00.0000000,92,11,138.45999999999998
19872,2020-04-10,12:42:00.0000000,169,13,39.91
19873,2020-04-10,12:44:00.0000000,176,21,0.0
19874,2020-04-10,12:45:00.0000000,1,9,49.5
19875,2020-04-10,12:45:00.0000000,16,5,31.07
19876,2020-04-10,12:46:00.0000000,65,22,76.93
19877,2020-04-10,12:47:00.0000000,52,27,79.51
19878,2020-04-10,12:47:00.0000000,21,21,195.18
19879,2020-04-10,12:51:00.0000000,9,20,80.12
19880,2020-04-10,12:58:00.0000000,133,10,35.61
19881,2020-04-10,13:00:00.0000000,66,25,32.3
19882,2020-04-10,13:02:00.0000000,151,29,62.57
19883,2020-04-10,13:09:00.0000000,6,28,0.0
19884,2020-04-10,13:09:00.0000000,98,7,167.84
19885,2020-04-10,13:09:00.0000000,175,1,60.18
19886,2020-04-10,13:11:00.0000000,178,10,35.61
19887,2020-04-10,13:15:00.0000000,113,28,58.35
19888,2020-04-10,13:15:00.0000000,138,1,0.0
19889,2020-04-10,13:21:00.0000000,123,17,0.0
19890,2020-04-10,13:21:00.0000000,59,23,31.63
19891,2020-04-10,13:23:00.0000000,192,28,35.23
19892,2020-04-10,13:26:00.0000000,74,8,37.08
19893,2020-04-10,13:26:00.0000000,66,24,106.15
19894,2020-04-10,13:32:00.0000000,9,5,32.18
19895,2020-04-10,13:32:00.0000000,168,11,80.92
19896,2020-04-10,13:33:00.0000000,196,14,105.99000000000001
19897,2020-04-10,13:33:00.0000000,41,20,110.5
19898,2020-04-10,13:39:00.0000000,182,10,179.19
19899,2020-04-10,13:39:00.0000000,146,29,63.77
19900,2020-04-10,13:44:00.0000000,129,14,86.4
19901,2020-04-10,13:46:00.0000000,56,30,165.43
19902,2020-04-10,13:47:00.0000000,58,1,0.0
19903,2020-04-10,13:49:00.0000000,81,13,174.42
19904,2020-04-10,13:51:00.0000000,32,7,60.949999999999996
19905,2020-04-10,13:53:00.0000000,130,23,38.83
19906,2020-04-10,13:54:00.0000000,141,2,24.67
19907,2020-04-10,13:55:00.0000000,76,17,73.95
19908,2020-04-10,13:55:00.0000000,45,27,35.57
19909,2020-04-10,14:16:00.0000000,19,27,159.02
19910,2020-04-10,14:23:00.0000000,13,24,180.88
19911,2020-04-10,14:39:00.0000000,75,6,62.58
19912,2020-04-10,14:51:00.0000000,112,29,95.41
19913,2020-04-10,15:03:00.0000000,11,8,79.59
19914,2020-04-10,15:25:00.0000000,58,21,189.95
19915,2020-04-10,15:47:00.0000000,2,16,232.23
19916,2020-04-10,16:12:00.0000000,191,21,183.3
19917,2020-04-10,16:23:00.0000000,148,25,0.0
19918,2020-04-10,16:35:00.0000000,77,12,59.72
19919,2020-04-10,16:36:00.0000000,69,26,112.44
19920,2020-04-10,16:38:00.0000000,76,4,0.0
19921,2020-04-10,17:38:00.0000000,156,20,117.66
19922,2020-04-10,18:04:00.0000000,19,14,170.97000000000003
19923,2020-04-10,18:09:00.0000000,187,4,44.06
19924,2020-04-10,18:16:00.0000000,199,18,137.3
19925,2020-04-10,18:25:00.0000000,101,19,22.77
19926,2020-04-10,18:26:00.0000000,88,19,35.25
19927,2020-04-10,18:53:00.0000000,81,7,57.92
19928,2020-04-10,19:00:00.0000000,195,18,80.6
19929,2020-04-10,19:01:00.0000000,19,12,54.230000000000004
19930,2020-04-10,19:02:00.0000000,90,24,207.6
19931,2020-04-10,19:03:00.0000000,117,5,40.47
19932,2020-04-10,19:03:00.0000000,165,19,101.47999999999999
19933,2020-04-10,19:04:00.0000000,88,6,89.18
19934,2020-04-10,19:06:00.0000000,91,2,116.94999999999999
19935,2020-04-10,19:07:00.0000000,39,19,174.68
19936,2020-04-10,19:09:00.0000000,38,27,198.2
19937,2020-04-10,19:12:00.0000000,41,11,118.96000000000001
19938,2020-04-10,19:18:00.0000000,75,4,70.79
19939,2020-04-10,19:24:00.0000000,179,21,156.96
19940,2020-04-10,19:33:00.0000000,168,15,203.49
19941,2020-04-10,19:34:00.0000000,185,5,64.11
19942,2020-04-10,19:38:00.0000000,121,14,80.61
19943,2020-04-10,19:41:00.0000000,190,12,53.98
19944,2020-04-10,19:41:00.0000000,89,17,0.0
19945,2020-04-10,19:43:00.0000000,11,22,120.13
19946,2020-04-10,19:44:00.0000000,180,20,37.54
19947,2020-04-10,19:44:00.0000000,22,6,99.85
19948,2020-04-10,19:50:00.0000000,71,5,72.77
19949,2020-04-10,19:54:00.0000000,75,8,63.93
19950,2020-04-10,19:55:00.0000000,128,10,114.97
19951,2020-04-10,19:56:00.0000000,31,4,184.78
19952,2020-04-10,19:56:00.0000000,99,3,34.89
19953,2020-04-10,19:57:00.0000000,183,12,181.81
19954,2020-04-10,19:59:00.0000000,7,18,218.28
19955,2020-04-10,20:02:00.0000000,68,13,0.0
19956,2020-04-10,20:06:00.0000000,9,23,30.97
19957,2020-04-10,20:07:00.0000000,182,14,133.74
19958,2020-04-10,20:10:00.0000000,31,12,68.15
19959,2020-04-10,20:14:00.0000000,61,16,54.129999999999995
19960,2020-04-10,20:15:00.0000000,23,13,151.37
19961,2020-04-10,20:16:00.0000000,41,19,22.77
19962,2020-04-10,20:18:00.0000000,158,21,107.80000000000001
19963,2020-04-10,20:20:00.0000000,187,5,55.3
19964,2020-04-10,20:21:00.0000000,188,18,80.6
19965,2020-04-10,20:29:00.0000000,178,13,59.27
19966,2020-04-10,20:34:00.0000000,43,22,33.09
19967,2020-04-10,20:35:00.0000000,179,17,106.06
19968,2020-04-10,20:38:00.0000000,53,15,104.12
19969,2020-04-10,20:44:00.0000000,181,18,75.18
19970,2020-04-10,20:45:00.0000000,122,19,65.91
19971,2020-04-10,20:46:00.0000000,162,7,0.0
19972,2020-04-10,20:47:00.0000000,114,24,47.49
19973,2020-04-10,20:48:00.0000000,21,14,60.31
19974,2020-04-10,20:49:00.0000000,119,15,40.0
19975,2020-04-10,20:51:00.0000000,97,24,219.27
19976,2020-04-10,20:51:00.0000000,114,21,56.71
19977,2020-04-10,20:54:00.0000000,126,3,0.0
19978,2020-04-10,20:55:00.0000000,26,13,0.0
19979,2020-04-10,20:57:00.0000000,14,26,47.86
19980,2020-04-10,21:00:00.0000000,177,18,114.78
19981,2020-04-10,21:01:00.0000000,17,5,131.03
19982,2020-04-10,21:03:00.0000000,154,15,64.12
19983,2020-04-10,21:03:00.0000000,87,4,218.14
19984,2020-04-10,21:03:00.0000000,143,18,159.46
19985,2020-04-10,21:04:00.0000000,14,19,192.76999999999998
19986,2020-04-10,21:05:00.0000000,186,2,26.12
19987,2020-04-10,21:08:00.0000000,52,19,170.89
19988,2020-04-10,21:09:00.0000000,159,5,179.31
19989,2020-04-10,21:09:00.0000000,99,4,195.71
19990,2020-04-10,21:10:00.0000000,50,1,118.52
19991,2020-04-10,21:12:00.0000000,112,18,59.28
19992,2020-04-10,21:13:00.0000000,40,23,31.82
19993,2020-04-10,21:14:00.0000000,187,19,0.0
19994,2020-04-10,21:14:00.0000000,154,23,203.47
19995,2020-04-10,21:17:00.0000000,144,26,0.0
19996,2020-04-10,21:20:00.0000000,130,27,115.08000000000001
19997,2020-04-10,21:24:00.0000000,184,4,143.48000000000002
19998,2020-04-10,21:24:00.0000000,54,6,0.0
19999,2020-04-10,21:25:00.0000000,196,15,197.2
20000,2020-04-10,21:27:00.0000000,137,22,66.89
20001,2020-04-10,21:27:00.0000000,167,21,42.85
20002,2020-04-10,21:29:00.0000000,77,28,145.8
20003,2020-04-10,21:31:00.0000000,153,30,0.0
20004,2020-04-10,21:34:00.0000000,147,5,100.53
20005,2020-04-10,21:34:00.0000000,100,11,99.57
20006,2020-04-10,21:36:00.0000000,133,23,87.6
20007,2020-04-10,21:37:00.0000000,61,21,179.80999999999997
20008,2020-04-10,21:43:00.0000000,132,19,0.0
20009,2020-04-10,21:46:00.0000000,53,20,0.0
20010,2020-04-10,21:47:00.0000000,49,28,93.69999999999999
20011,2020-04-10,21:50:00.0000000,38,29,47.46
20012,2020-04-10,21:51:00.0000000,41,27,156.5
20013,2020-04-10,21:52:00.0000000,3,12,36.65
20014,2020-04-10,21:57:00.0000000,142,28,63.56999999999999
20015,2020-04-10,22:02:00.0000000,57,15,167.82
20016,2020-04-10,22:30:00.0000000,130,2,113.9
20017,2020-04-10,22:40:00.0000000,69,5,177.89999999999998
20018,2020-04-10,22:59:00.0000000,155,6,0.0
20019,2020-04-10,23:10:00.0000000,86,17,53.43
20020,2020-04-10,23:17:00.0000000,22,22,59.89
20021,2020-04-10,23:30:00.0000000,23,22,0.0
20022,2020-04-10,23:43:00.0000000,191,18,25.1
20023,2020-04-10,23:58:00.0000000,2,12,31.07
20024,2020-04-11,11:01:00.0000000,123,18,118.00000000000001
20025,2020-04-11,11:02:00.0000000,7,19,63.129999999999995
20026,2020-04-11,11:04:00.0000000,125,1,107.58
20027,2020-04-11,11:06:00.0000000,73,28,40.61
20028,2020-04-11,11:06:00.0000000,186,15,0.0
20029,2020-04-11,11:08:00.0000000,148,1,203.94
20030,2020-04-11,11:09:00.0000000,30,8,208.31
20031,2020-04-11,11:10:00.0000000,199,29,0.0
20032,2020-04-11,11:10:00.0000000,58,13,102.39
20033,2020-04-11,11:11:00.0000000,149,19,70.88
20034,2020-04-11,11:16:00.0000000,143,23,100.69
20035,2020-04-11,11:16:00.0000000,87,25,33.51
20036,2020-04-11,11:16:00.0000000,128,1,61.3
20037,2020-04-11,11:17:00.0000000,34,14,0.0
20038,2020-04-11,11:18:00.0000000,177,12,88.67
20039,2020-04-11,11:23:00.0000000,142,9,148.73000000000002
20040,2020-04-11,11:24:00.0000000,65,10,85.0
20041,2020-04-11,11:28:00.0000000,36,16,123.88999999999999
20042,2020-04-11,11:31:00.0000000,99,2,48.73
20043,2020-04-11,11:33:00.0000000,11,19,67.17
20044,2020-04-11,11:34:00.0000000,29,13,0.0
20045,2020-04-11,11:35:00.0000000,163,16,190.48999999999998
20046,2020-04-11,11:35:00.0000000,121,18,0.0
20047,2020-04-11,11:36:00.0000000,32,17,115.25999999999999
20048,2020-04-11,11:37:00.0000000,156,19,119.38
20049,2020-04-11,11:38:00.0000000,79,3,94.57
20050,2020-04-11,11:39:00.0000000,9,8,0.0
20051,2020-04-11,11:40:00.0000000,90,15,91.37
20052,2020-04-11,11:40:00.0000000,24,11,201.77999999999997
20053,2020-04-11,11:42:00.0000000,115,15,82.06
20054,2020-04-11,11:43:00.0000000,23,16,74.02000000000001
20055,2020-04-11,11:44:00.0000000,160,26,192.56
20056,2020-04-11,11:47:00.0000000,51,20,80.37
20057,2020-04-11,11:49:00.0000000,180,10,0.0
20058,2020-04-11,11:49:00.0000000,21,3,24.77
20059,2020-04-11,11:50:00.0000000,52,13,0.0
20060,2020-04-11,11:51:00.0000000,19,16,0.0
20061,2020-04-11,11:51:00.0000000,185,22,117.15
20062,2020-04-11,11:55:00.0000000,129,23,0.0
20063,2020-04-11,11:58:00.0000000,57,14,199.03
20064,2020-04-11,12:01:00.0000000,108,9,179.82000000000002
20065,2020-04-11,12:02:00.0000000,127,11,208.85000000000002
20066,2020-04-11,12:02:00.0000000,133,16,83.36
20067,2020-04-11,12:06:00.0000000,72,30,68.34
20068,2020-04-11,12:07:00.0000000,49,11,116.16
20069,2020-04-11,12:07:00.0000000,124,11,123.29
20070,2020-04-11,12:10:00.0000000,112,27,35.57
20071,2020-04-11,12:11:00.0000000,128,19,150.10999999999999
20072,2020-04-11,12:12:00.0000000,50,24,44.1
20073,2020-04-11,12:13:00.0000000,92,12,23.07
20074,2020-04-11,12:19:00.0000000,44,14,64.88
20075,2020-04-11,12:20:00.0000000,96,17,90.73
20076,2020-04-11,12:24:00.0000000,165,22,93.69
20077,2020-04-11,12:25:00.0000000,87,29,85.89
20078,2020-04-11,12:25:00.0000000,84,16,76.35
20079,2020-04-11,12:26:00.0000000,102,25,139.88
20080,2020-04-11,12:26:00.0000000,117,27,169.8
20081,2020-04-11,12:28:00.0000000,53,3,93.19
20082,2020-04-11,12:29:00.0000000,159,13,0.0
20083,2020-04-11,12:32:00.0000000,148,19,31.17
20084,2020-04-11,12:33:00.0000000,69,18,205.62
20085,2020-04-11,12:38:00.0000000,150,14,0.0
20086,2020-04-11,12:39:00.0000000,48,9,84.91
20087,2020-04-11,12:41:00.0000000,94,23,37.24
20088,2020-04-11,12:41:00.0000000,150,6,95.5
20089,2020-04-11,12:45:00.0000000,107,20,274.31
20090,2020-04-11,12:45:00.0000000,29,3,68.4
20091,2020-04-11,12:46:00.0000000,20,17,122.65
20092,2020-04-11,12:49:00.0000000,117,10,35.61
20093,2020-04-11,12:51:00.0000000,144,13,99.18
20094,2020-04-11,12:51:00.0000000,53,21,0.0
20095,2020-04-11,12:53:00.0000000,39,29,47.46
20096,2020-04-11,12:54:00.0000000,118,5,57.18
20097,2020-04-11,12:54:00.0000000,46,19,63.99
20098,2020-04-11,12:55:00.0000000,61,24,83.43
20099,2020-04-11,12:58:00.0000000,167,3,151.46999999999997
20100,2020-04-11,12:58:00.0000000,151,13,39.91
20101,2020-04-11,12:58:00.0000000,57,19,103.86
20102,2020-04-11,12:59:00.0000000,110,13,107.1
20103,2020-04-11,13:01:00.0000000,89,15,73.5
20104,2020-04-11,13:03:00.0000000,43,16,41.84
20105,2020-04-11,13:03:00.0000000,198,13,59.27
20106,2020-04-11,13:04:00.0000000,105,4,162.35000000000002
20107,2020-04-11,13:11:00.0000000,160,5,0.0
20108,2020-04-11,13:13:00.0000000,164,4,50.87
20109,2020-04-11,13:19:00.0000000,66,19,31.06
20110,2020-04-11,13:19:00.0000000,153,16,117.16
20111,2020-04-11,13:22:00.0000000,158,6,45.2
20112,2020-04-11,13:27:00.0000000,8,12,124.78999999999999
20113,2020-04-11,13:29:00.0000000,95,24,117.13999999999999
20114,2020-04-11,13:30:00.0000000,190,15,93.28
20115,2020-04-11,13:32:00.0000000,169,9,150.55
20116,2020-04-11,13:37:00.0000000,196,21,136.4
20117,2020-04-11,13:42:00.0000000,71,12,70.12
20118,2020-04-11,13:44:00.0000000,194,15,87.13
20119,2020-04-11,13:48:00.0000000,166,3,33.51
20120,2020-04-11,13:50:00.0000000,161,30,226.25
20121,2020-04-11,13:50:00.0000000,154,14,93.91
20122,2020-04-11,13:57:00.0000000,158,6,120.97000000000001
20123,2020-04-11,14:37:00.0000000,152,15,216.11
20124,2020-04-11,15:03:00.0000000,138,4,32.75
20125,2020-04-11,15:06:00.0000000,28,10,35.61
20126,2020-04-11,15:14:00.0000000,186,20,55.34
20127,2020-04-11,15:16:00.0000000,68,15,52.89
20128,2020-04-11,15:22:00.0000000,167,26,100.05
20129,2020-04-11,15:24:00.0000000,13,12,23.07
20130,2020-04-11,15:25:00.0000000,182,20,46.74
20131,2020-04-11,15:43:00.0000000,46,17,44.93
20132,2020-04-11,15:51:00.0000000,187,18,84.64
20133,2020-04-11,15:59:00.0000000,105,28,68.13999999999999
20134,2020-04-11,16:09:00.0000000,63,18,128.32
20135,2020-04-11,16:14:00.0000000,172,5,62.14
20136,2020-04-11,16:16:00.0000000,88,1,52.41
20137,2020-04-11,16:23:00.0000000,63,23,115.05
20138,2020-04-11,16:45:00.0000000,86,13,137.57999999999998
20139,2020-04-11,16:56:00.0000000,50,21,155.29
20140,2020-04-11,17:16:00.0000000,21,28,74.53
20141,2020-04-11,17:25:00.0000000,122,16,30.36
20142,2020-04-11,17:29:00.0000000,197,6,168.6
20143,2020-04-11,17:38:00.0000000,180,2,140.26999999999998
20144,2020-04-11,18:54:00.0000000,85,26,64.58
20145,2020-04-11,19:00:00.0000000,17,13,59.27
20146,2020-04-11,19:01:00.0000000,81,28,107.16999999999999
20147,2020-04-11,19:05:00.0000000,156,29,0.0
20148,2020-04-11,19:07:00.0000000,180,15,275.98
20149,2020-04-11,19:13:00.0000000,68,20,277.26
20150,2020-04-11,19:13:00.0000000,157,30,54.51
20151,2020-04-11,19:15:00.0000000,172,25,94.04
20152,2020-04-11,19:17:00.0000000,103,7,0.0
20153,2020-04-11,19:17:00.0000000,26,26,45.59
20154,2020-04-11,19:20:00.0000000,68,22,31.27
20155,2020-04-11,19:20:00.0000000,188,10,98.05
20156,2020-04-11,19:22:00.0000000,183,24,74.39
20157,2020-04-11,19:24:00.0000000,16,12,31.51
20158,2020-04-11,19:25:00.0000000,36,25,111.6
20159,2020-04-11,19:29:00.0000000,168,13,39.87
20160,2020-04-11,19:36:00.0000000,158,10,35.61
20161,2020-04-11,19:37:00.0000000,191,7,140.67999999999998
20162,2020-04-11,19:37:00.0000000,145,20,135.71
20163,2020-04-11,19:38:00.0000000,82,9,180.92000000000002
20164,2020-04-11,19:38:00.0000000,94,8,36.15
20165,2020-04-11,19:38:00.0000000,57,25,178.83
20166,2020-04-11,19:39:00.0000000,42,16,151.57
20167,2020-04-11,19:46:00.0000000,114,13,33.5
20168,2020-04-11,19:46:00.0000000,8,10,25.81
20169,2020-04-11,19:47:00.0000000,40,15,126.00000000000001
20170,2020-04-11,19:48:00.0000000,160,2,87.21
20171,2020-04-11,19:50:00.0000000,128,21,95.58000000000001
20172,2020-04-11,19:51:00.0000000,132,20,291.69
20173,2020-04-11,19:53:00.0000000,27,15,0.0
20174,2020-04-11,20:00:00.0000000,150,14,107.18
20175,2020-04-11,20:00:00.0000000,170,6,98.34
20176,2020-04-11,20:00:00.0000000,102,25,182.42999999999998
20177,2020-04-11,20:02:00.0000000,12,19,91.44
20178,2020-04-11,20:02:00.0000000,98,5,0.0
20179,2020-04-11,20:03:00.0000000,77,23,49.62
20180,2020-04-11,20:04:00.0000000,73,21,102.77000000000001
20181,2020-04-11,20:06:00.0000000,57,23,30.97
20182,2020-04-11,20:11:00.0000000,23,22,135.38
20183,2020-04-11,20:13:00.0000000,95,27,112.84
20184,2020-04-11,20:16:00.0000000,152,12,31.51
20185,2020-04-11,20:17:00.0000000,118,4,166.74
20186,2020-04-11,20:19:00.0000000,73,2,116.13
20187,2020-04-11,20:21:00.0000000,114,4,174.60000000000002
20188,2020-04-11,20:23:00.0000000,161,7,98.57
20189,2020-04-11,20:25:00.0000000,193,2,38.48
20190,2020-04-11,20:29:00.0000000,93,15,0.0
20191,2020-04-11,20:29:00.0000000,115,4,83.12
20192,2020-04-11,20:30:00.0000000,21,24,193.94
20193,2020-04-11,20:31:00.0000000,124,3,134.62
20194,2020-04-11,20:32:00.0000000,102,2,83.69
20195,2020-04-11,20:38:00.0000000,186,30,43.08
20196,2020-04-11,20:40:00.0000000,78,14,173.27
20197,2020-04-11,20:43:00.0000000,123,26,0.0
20198,2020-04-11,20:46:00.0000000,162,24,60.01
20199,2020-04-11,20:51:00.0000000,97,23,31.82
20200,2020-04-11,20:52:00.0000000,46,3,34.89
20201,2020-04-11,20:53:00.0000000,169,24,74.39
20202,2020-04-11,20:53:00.0000000,132,25,0.0
20203,2020-04-11,20:54:00.0000000,13,23,97.87
20204,2020-04-11,20:56:00.0000000,134,13,171.45
20205,2020-04-11,20:58:00.0000000,189,30,59.53
20206,2020-04-11,21:01:00.0000000,3,5,41.82
20207,2020-04-11,21:01:00.0000000,14,13,75.3
20208,2020-04-11,21:03:00.0000000,115,3,0.0
20209,2020-04-11,21:03:00.0000000,25,22,26.8
20210,2020-04-11,21:06:00.0000000,160,7,34.95
20211,2020-04-11,21:11:00.0000000,88,27,30.53
20212,2020-04-11,21:12:00.0000000,162,19,70.02
20213,2020-04-11,21:16:00.0000000,107,25,63.08
20214,2020-04-11,21:20:00.0000000,168,30,0.0
20215,2020-04-11,21:23:00.0000000,62,8,64.56
20216,2020-04-11,21:31:00.0000000,11,7,114.29999999999998
20217,2020-04-11,21:34:00.0000000,40,13,160.09
20218,2020-04-11,21:34:00.0000000,157,25,138.99999999999997
20219,2020-04-11,21:35:00.0000000,170,15,69.42
20220,2020-04-11,21:39:00.0000000,155,4,146.81
20221,2020-04-11,21:41:00.0000000,50,19,135.82999999999998
20222,2020-04-11,21:42:00.0000000,111,3,46.03
20223,2020-04-11,21:43:00.0000000,147,26,75.77
20224,2020-04-11,21:43:00.0000000,75,2,43.51
20225,2020-04-11,21:44:00.0000000,147,12,0.0
20226,2020-04-11,21:46:00.0000000,168,3,70.8
20227,2020-04-11,21:50:00.0000000,195,18,0.0
20228,2020-04-11,21:51:00.0000000,5,25,231.13
20229,2020-04-11,21:51:00.0000000,197,9,165.19
20230,2020-04-11,21:53:00.0000000,168,14,48.95
20231,2020-04-11,21:55:00.0000000,33,24,163.62
20232,2020-04-11,21:55:00.0000000,46,20,241.43
20233,2020-04-11,21:55:00.0000000,86,21,76.42
20234,2020-04-11,21:59:00.0000000,75,5,31.07
20235,2020-04-11,22:02:00.0000000,187,1,84.39
20236,2020-04-11,22:13:00.0000000,106,1,66.39
20237,2020-04-11,22:18:00.0000000,29,29,23.32
20238,2020-04-11,22:19:00.0000000,47,20,55.34
20239,2020-04-11,22:20:00.0000000,104,5,141.66
20240,2020-04-11,22:25:00.0000000,6,1,65.09
20241,2020-04-11,22:31:00.0000000,27,21,130.81
20242,2020-04-11,22:42:00.0000000,175,19,38.96
20243,2020-04-11,22:43:00.0000000,14,8,37.41
20244,2020-04-11,22:48:00.0000000,138,25,177.23999999999998
20245,2020-04-11,23:11:00.0000000,23,9,116.05000000000001
20246,2020-04-11,23:23:00.0000000,185,12,154.03
20247,2020-04-11,23:24:00.0000000,45,7,0.0
20248,2020-04-11,23:42:00.0000000,47,14,197.45999999999998
20249,2020-04-12,11:00:00.0000000,119,20,159.35
20250,2020-04-12,11:09:00.0000000,160,28,0.0
20251,2020-04-12,11:09:00.0000000,81,15,24.35
20252,2020-04-12,11:10:00.0000000,23,17,79.78
20253,2020-04-12,11:13:00.0000000,149,4,141.58
20254,2020-04-12,11:15:00.0000000,60,20,125.21
20255,2020-04-12,11:17:00.0000000,165,17,120.19
20256,2020-04-12,11:18:00.0000000,196,23,30.97
20257,2020-04-12,11:18:00.0000000,53,5,40.59
20258,2020-04-12,11:28:00.0000000,48,12,0.0
20259,2020-04-12,11:28:00.0000000,82,25,102.7
20260,2020-04-12,11:29:00.0000000,108,11,76.3
20261,2020-04-12,11:31:00.0000000,6,9,125.51
20262,2020-04-12,11:33:00.0000000,106,26,91.94
20263,2020-04-12,11:39:00.0000000,195,10,75.4
20264,2020-04-12,11:42:00.0000000,95,12,68.15
20265,2020-04-12,11:43:00.0000000,95,3,0.0
20266,2020-04-12,11:48:00.0000000,199,27,35.57
20267,2020-04-12,11:51:00.0000000,63,11,0.0
20268,2020-04-12,11:54:00.0000000,112,23,149.82
20269,2020-04-12,11:55:00.0000000,76,20,153.7
20270,2020-04-12,11:56:00.0000000,90,3,0.0
20271,2020-04-12,12:00:00.0000000,40,14,46.09
20272,2020-04-12,12:05:00.0000000,189,16,74.02000000000001
20273,2020-04-12,12:11:00.0000000,166,16,114.68
20274,2020-04-12,12:15:00.0000000,126,10,165.38
20275,2020-04-12,12:15:00.0000000,127,13,39.91
20276,2020-04-12,12:15:00.0000000,58,13,107.1
20277,2020-04-12,12:16:00.0000000,33,23,48.23
20278,2020-04-12,12:19:00.0000000,8,6,31.18
20279,2020-04-12,12:22:00.0000000,15,25,98.68
20280,2020-04-12,12:22:00.0000000,87,18,75.18
20281,2020-04-12,12:27:00.0000000,143,28,187.24
20282,2020-04-12,12:34:00.0000000,193,3,34.89
20283,2020-04-12,12:37:00.0000000,106,21,112.27
20284,2020-04-12,12:37:00.0000000,149,19,62.12
20285,2020-04-12,12:39:00.0000000,122,13,50.87
20286,2020-04-12,12:43:00.0000000,15,29,145.14999999999998
20287,2020-04-12,12:44:00.0000000,88,26,152.73999999999998
20288,2020-04-12,12:48:00.0000000,195,4,253.76
20289,2020-04-12,12:49:00.0000000,2,28,61.14
20290,2020-04-12,12:50:00.0000000,46,18,66.1
20291,2020-04-12,12:50:00.0000000,102,9,118.99000000000001
20292,2020-04-12,12:52:00.0000000,8,9,49.5
20293,2020-04-12,12:52:00.0000000,170,30,63.58
20294,2020-04-12,12:54:00.0000000,73,20,94.0
20295,2020-04-12,12:56:00.0000000,10,7,134.54
20296,2020-04-12,12:57:00.0000000,28,4,184.85000000000002
20297,2020-04-12,12:59:00.0000000,32,21,38.73
20298,2020-04-12,12:59:00.0000000,127,6,80.64
20299,2020-04-12,13:01:00.0000000,178,6,45.2
20300,2020-04-12,13:01:00.0000000,42,22,210.10000000000002
20301,2020-04-12,13:04:00.0000000,184,29,23.32
20302,2020-04-12,13:04:00.0000000,118,17,73.43
20303,2020-04-12,13:05:00.0000000,115,28,79.41
20304,2020-04-12,13:06:00.0000000,5,4,0.0
20305,2020-04-12,13:06:00.0000000,10,30,158.42
20306,2020-04-12,13:07:00.0000000,82,8,165.27
20307,2020-04-12,13:09:00.0000000,168,9,100.53999999999999
20308,2020-04-12,13:10:00.0000000,194,23,156.08
20309,2020-04-12,13:11:00.0000000,79,18,122.60000000000001
20310,2020-04-12,13:11:00.0000000,184,14,0.0
20311,2020-04-12,13:16:00.0000000,26,3,21.26
20312,2020-04-12,13:19:00.0000000,95,25,32.13
20313,2020-04-12,13:21:00.0000000,190,23,0.0
20314,2020-04-12,13:22:00.0000000,23,8,0.0
20315,2020-04-12,13:23:00.0000000,108,20,57.75
20316,2020-04-12,13:23:00.0000000,148,13,84.37
20317,2020-04-12,13:24:00.0000000,165,7,154.57
20318,2020-04-12,13:24:00.0000000,54,19,62.980000000000004
20319,2020-04-12,13:32:00.0000000,143,4,64.13
20320,2020-04-12,13:38:00.0000000,128,15,76.06
20321,2020-04-12,13:39:00.0000000,136,24,0.0
20322,2020-04-12,13:40:00.0000000,89,28,67.37
20323,2020-04-12,13:42:00.0000000,34,1,55.17
20324,2020-04-12,13:43:00.0000000,27,21,64.13
20325,2020-04-12,13:44:00.0000000,138,1,202.12
20326,2020-04-12,13:47:00.0000000,169,17,44.93
20327,2020-04-12,13:47:00.0000000,22,22,0.0
20328,2020-04-12,13:47:00.0000000,100,13,104.07999999999998
